annual_id,annual_year,asset_zmt,debt_amt,owner_equity_toatal,opt_income_total,profit_total,net_profit,tax_total,pripid,uni_social_crd_cd,comp_nm
733587ffa97f4b289afef44bda55718f,2021,10907515,4590813,6316702,-3272254,-1530357,-1951509,0,330282MABYNY8QXY,91330282MABYNY8QXY,宁波绿萝儿童用品有限公司
afedef88c3804879b4d690765af831ee,2022,19866970,7876498,11990472,3735047,3228985,2352006,807246,330282MABYNY8QXY,91330282MABYNY8QXY,宁波绿萝儿童用品有限公司
9e9ef17084a545bc9cd0922d6cca3554,2023,29372770,16816893,12555877,-12067,-4973,-6978,0,330282MABYNY8QXY,91330282MABYNY8QXY,宁波绿萝儿童用品有限公司
0efc8c4bc5874ddf9452a3caa60d1c49,2020,112000,20514,91486,-11675,-4737,-6000,0,330282MA7CD8GQ8F,91330282MA7CD8GQ8F,宁波滋威食品有限公司慈溪智谷店
5e17b12af96147b3983cf4ea03dde363,2021,143000,14255,128745,34558,29703,17898,7426,330282MA7CD8GQ8F,91330282MA7CD8GQ8F,宁波滋威食品有限公司慈溪智谷店
15f8ccbaa7c54c47852b1174077b2ecf,2022,136000,41342,94658,20231,17073,6000,4268,330282MA7CD8GQ8F,91330282MA7CD8GQ8F,宁波滋威食品有限公司慈溪智谷店
460a33231d014fed93dc9cf8c0ce6f0a,2023,91000,12052,78948,-1166,-547,-693,0,330282MA7CD8GQ8F,91330282MA7CD8GQ8F,宁波滋威食品有限公司慈溪智谷店
c8a86b6550e14d569ec438a2e257b9ee,2020,26143175,11718810,14424365,-4079926,-4081701,-4085250,0,330282MA2GQ5801E,91330282MA2GQ5801E,宁波逸侠彤电子有限公司
1690614f759440a9ba1d858a72fad073,2021,18600652,11773244,6827408,5105720,4575997,2647245,1143999,330282MA2GQ5801E,91330282MA2GQ5801E,宁波逸侠彤电子有限公司
621686c43447444aa7e794dc4d2d83e2,2022,25742746,10764433,14978313,5921867,5376030,2919912,1344008,330282MA2GQ5801E,91330282MA2GQ5801E,宁波逸侠彤电子有限公司
647b3a6c893246e18d8d3b093090b3be,2023,24424305,15922753,8501552,1957970,4290183,4280640,1072546,330282MA2GQ5801E,91330282MA2GQ5801E,宁波逸侠彤电子有限公司
9d63d864479c4c52b9435b4114836687,2020,97000,27067,69933,45524,40112,28041,401,330282MA2EJMYA5Y,92330282MA2EJMYA5Y,慈溪市桥头浩泽电脑绣花厂
b140ca20c70a4fbbb7bd46ff2dc0d8a6,2021,79000,10887,68113,-9007,-4191,-5058,0,330282MA2EJMYA5Y,92330282MA2EJMYA5Y,慈溪市桥头浩泽电脑绣花厂
692ced96a6d04190a8f6956a2a00cf1a,2022,147000,46043,100957,-30150,50421,41574,504,330282MA2EJMYA5Y,92330282MA2EJMYA5Y,慈溪市桥头浩泽电脑绣花厂
175c62f2898147f8a5e7c07cc5d84295,2023,81000,17623,63377,-3108,10504,2520,105,330282MA2EJMYA5Y,92330282MA2EJMYA5Y,慈溪市桥头浩泽电脑绣花厂
de06e64517f04e7dbfae596acf1f81e4,2020,4389450,1650865,2738585,398925,385415,329352,3854,330201MACU6R1925,92330201MACU6R1925,宁波前湾新区呀蜜餐饮店
6f3b34dcfd0e42ba9d853bf0d2100584,2021,4038464,1845228,2193236,600389,494093,180114,4941,330201MACU6R1925,92330201MACU6R1925,宁波前湾新区呀蜜餐饮店
8fe4e5edd30c486abb7e499d3010f350,2022,3589915,1030198,2559717,185788,180209,141891,1802,330201MACU6R1925,92330201MACU6R1925,宁波前湾新区呀蜜餐饮店
7f08c815e4e64aeca89574071ece80ad,2023,4433809,2402959,2030850,755570,433891,-95538,4339,330201MACU6R1925,92330201MACU6R1925,宁波前湾新区呀蜜餐饮店
e1fafd62178e41f59f3600ce659e0113,2020,29279934,13481550,15798384,-4401004,-2480203,-3463206,0,330282MA292E3154,91330282MA292E3154,宁波贝值贸易有限公司
b1e786ce43594ad3846a36234896a0d6,2021,25700928,8235956,17464972,9991310,8470057,2997393,2117514,330282MA292E3154,91330282MA292E3154,宁波贝值贸易有限公司
3bccdf3e5c95468db903908403aa908f,2022,16047051,5044282,11002769,1341048,1110834,735693,277708,330282MA292E3154,91330282MA292E3154,宁波贝值贸易有限公司
6fb73025f78246b39fb306d4e5ddb0b7,2023,25395003,12333554,13061449,8214246,7025744,4470879,1756436,330282MA292E3154,91330282MA292E3154,宁波贝值贸易有限公司
94e1e64cf5eb4228a4489dc63c6f463d,2020,71000,10053,60947,11966,10429,4653,104,330282MA2H8JWEXN,92330282MA2H8JWEXN,慈溪市浒山菊雅美容店
4417caa650ee42f98b0d48eb481f84c3,2021,113000,28515,84485,21622,18990,10449,190,330282MA2H8JWEXN,92330282MA2H8JWEXN,慈溪市浒山菊雅美容店
e305ff5d99c94f109e8f5da362f153e1,2022,106000,16560,89440,22679,10309,-18219,103,330282MA2H8JWEXN,92330282MA2H8JWEXN,慈溪市浒山菊雅美容店
1a4fdc5a6ba64ef19f20bdf618a9d341,2023,124000,15302,108698,23503,22149,10185,221,330282MA2H8JWEXN,92330282MA2H8JWEXN,慈溪市浒山菊雅美容店
e65f584c6ad84156a1768e3c0d9ec59e,2020,683744,227664,456080,156265,151102,134829,1511,330201MAD1YXEU18,92330201MAD1YXEU18,宁波前湾新区添财餐饮店
4889762dd2764fe89328fe55c7681387,2021,625809,154445,471364,228940,213253,169494,2133,330201MAD1YXEU18,92330201MAD1YXEU18,宁波前湾新区添财餐饮店
9950aac712144735a8b283c7be9a1a33,2022,782795,89221,693574,109046,104062,86226,1041,330201MAD1YXEU18,92330201MAD1YXEU18,宁波前湾新区添财餐饮店
7719f482682a46efb5f93cd578c27ccf,2023,860592,282925,577667,208091,142576,31143,1426,330201MAD1YXEU18,92330201MAD1YXEU18,宁波前湾新区添财餐饮店
9333f6ae353149639fac65ba539b7237,2020,519180,108743,410437,42600,40245,30171,402,330201MAD97XRE32,92330201MAD97XRE32,宁波前湾新区瑞霞晨饭店（个体工商户）
56d41c6ac4454fbb8eade2926e6a80c1,2021,657204,205714,451490,255010,234078,109818,2341,330201MAD97XRE32,92330201MAD97XRE32,宁波前湾新区瑞霞晨饭店（个体工商户）
0d27c52d0e484eba8747538e9341ecc4,2022,427527,47406,380121,-15082,-1471,-1773,0,330201MAD97XRE32,92330201MAD97XRE32,宁波前湾新区瑞霞晨饭店（个体工商户）
3f43533f30734a52a52b01399003a8b7,2023,1372658,294135,1078523,631680,580484,329307,5805,330201MAD97XRE32,92330201MAD97XRE32,宁波前湾新区瑞霞晨饭店（个体工商户）
9f98e71518f84fd2922295ee4196e52f,2020,407019,152844,254175,37432,35185,25206,352,330282MA2J584F58,92330282MA2J584F58,慈溪市悦生电子商务经营部
0979c79bda40434a997c7f2c113e21cf,2021,562712,211494,351218,-104751,-32429,-43647,0,330282MA2J584F58,92330282MA2J584F58,慈溪市悦生电子商务经营部
6f54186488a24e05b28fef1ec74304c4,2022,257401,54976,202425,32334,16300,-28278,163,330282MA2J584F58,92330282MA2J584F58,慈溪市悦生电子商务经营部
c3ddc3883eeb40f68ca431cb07c9e1d6,2023,187815,58888,128927,-6800,-3583,-4806,0,330282MA2J584F58,92330282MA2J584F58,慈溪市悦生电子商务经营部
355ed34d098a4f28910491e8fa8f6732,2020,136000,38880,97120,36465,31720,20562,317,330282MA2EGPUN8J,92330282MA2EGPUN8J,慈溪市掌起客聚轩宾馆
08c527a8f36d479384bdf177a5dc728a,2021,143000,55454,87546,-4365,-5356,-8121,0,330282MA2EGPUN8J,92330282MA2EGPUN8J,慈溪市掌起客聚轩宾馆
9ec79d0cdc004df8a00327e1323277e4,2022,94000,32353,61647,1011,4549,1992,45,330282MA2EGPUN8J,92330282MA2EGPUN8J,慈溪市掌起客聚轩宾馆
dc32d0205b7749a1a346b8467e9e926c,2023,103000,21090,81910,-28624,-11867,-15564,0,330282MA2EGPUN8J,92330282MA2EGPUN8J,慈溪市掌起客聚轩宾馆
da7e3f94355b4c32a90144071de08217,2020,81000,23418,57582,772,701,543,7,330282MA2GTNU90P,92330282MA2GTNU90P,慈溪市浒山晓刘足浴店
fc7415ed86e94e9a88af90b6936fb69a,2021,146000,42191,103809,-43800,-21925,-29196,0,330282MA2GTNU90P,92330282MA2GTNU90P,慈溪市浒山晓刘足浴店
937441b2e39140e694f2f0640de7964e,2022,94000,13978,80022,-20377,-9905,-11121,0,330282MA2GTNU90P,92330282MA2GTNU90P,慈溪市浒山晓刘足浴店
8ff33b317800411cb3ebd0b0733bebaa,2023,109000,27090,81910,27477,19468,-13812,195,330282MA2GTNU90P,92330282MA2GTNU90P,慈溪市浒山晓刘足浴店
4a4eb40dd775414887b2ef52d5ab283f,2020,78000,12879,65121,20058,18888,15522,4722,330282066618110G,91330282066618110G,中国邮政集团有限公司浙江省慈溪市剑山报刊亭
7f2c142b1c034b5e9bb4f3793f0d83d6,2021,141000,14731,126269,26097,47443,45045,11861,330282066618110G,91330282066618110G,中国邮政集团有限公司浙江省慈溪市剑山报刊亭
e19960bfa8b947288fdf6d8af824be00,2022,81000,23688,57312,-7565,-2380,-3312,0,330282066618110G,91330282066618110G,中国邮政集团有限公司浙江省慈溪市剑山报刊亭
37ac7097869d48eaaf23b3d8037e874a,2023,106000,26334,79666,9588,8492,6636,2123,330282066618110G,91330282066618110G,中国邮政集团有限公司浙江省慈溪市剑山报刊亭
a715cfc63f194a549cf32a2980c6c89d,2020,22750696,8861168,13889528,2258677,3638897,3635766,909724,330282MAD698HX5P,91330282MAD698HX5P,慈溪市天祈娱乐有限公司
fd3b2e86c75c478bb615b35d776d5319,2021,24349082,9514988,14834094,-3206115,-2599901,-3204714,0,330282MAD698HX5P,91330282MAD698HX5P,慈溪市天祈娱乐有限公司
bdc1f088d9554e3db20760becf994976,2022,28811429,16752298,12059131,11544153,17408812,17402412,4352203,330282MAD698HX5P,91330282MAD698HX5P,慈溪市天祈娱乐有限公司
55c1b01576294f3b87f8a16f4bf645fb,2023,17220788,10454613,6766175,4743852,4450232,3268347,1112558,330282MAD698HX5P,91330282MAD698HX5P,慈溪市天祈娱乐有限公司
de29f4b0363c49ee8cdca1b456681e03,2020,24329918,14085076,10244842,1357783,1190023,751623,297506,330201MAC3AENG15,91330201MAC3AENG15,宁波熙斯健身服务有限公司
3c11baf3dba04de683e5338d5014874e,2021,11399503,3427501,7972002,1201247,2126592,2118663,531648,330201MAC3AENG15,91330201MAC3AENG15,宁波熙斯健身服务有限公司
3e75620dd933431998a60f6ad4b34c24,2022,17127459,5763355,11364104,2426559,2307654,1574640,576914,330201MAC3AENG15,91330201MAC3AENG15,宁波熙斯健身服务有限公司
466f5290b9ce4ca2826c632e3f8f491f,2023,10178476,5278117,4900359,-3053542,-359044,-425301,0,330201MAC3AENG15,91330201MAC3AENG15,宁波熙斯健身服务有限公司
65eecf2e8eeb441f9f16d6ddf79f440b,2020,1501250,316425,1184825,75909,71025,31299,17756,33020159948053XH,9133020159948053XH,宁波杭州湾新区洪森杰克文化传媒有限公司
d574176c55674da6925059c590871afc,2021,1358284,480715,877569,-49437,-29943,-36513,0,33020159948053XH,9133020159948053XH,宁波杭州湾新区洪森杰克文化传媒有限公司
8def053a133a4713be86afcf4685ebb7,2022,2314677,634513,1680164,-232217,-102367,-132888,0,33020159948053XH,9133020159948053XH,宁波杭州湾新区洪森杰克文化传媒有限公司
6425d06aee814f40b40e7bc653b2d270,2023,697580,79110,618470,30540,27228,15927,6807,33020159948053XH,9133020159948053XH,宁波杭州湾新区洪森杰克文化传媒有限公司
3dc2d89790774179a4a88b653078ea5d,2020,100000,17881,82119,45953,42203,34800,422,330282MA2J3C8Q06,92330282MA2J3C8Q06,慈溪市龙山阳阳面馆
12eacfaeb8074a84b4b9545dd2ca0394,2021,105000,32779,72221,23957,20035,4638,200,330282MA2J3C8Q06,92330282MA2J3C8Q06,慈溪市龙山阳阳面馆
15e7450e3b4342ba8225704b8258c0a8,2022,146000,39283,106717,-2078,-2242,-2571,0,330282MA2J3C8Q06,92330282MA2J3C8Q06,慈溪市龙山阳阳面馆
e41e93671fb24fbf855f0a449f8bdc1c,2023,138000,26477,111523,29603,24101,14634,241,330282MA2J3C8Q06,92330282MA2J3C8Q06,慈溪市龙山阳阳面馆
96642d44ff1c44289012823b786adac1,2020,10185801,3506923,6678878,3869291,3523056,1504110,880764,330282MA2GWNG47C,91330282MA2GWNG47C,宁波斐然装饰设计有限公司
9f254580efde4ebeb4ff8b74a4a6f2ab,2021,23084965,8769150,14315815,6577523,5370261,2410698,1342565,330282MA2GWNG47C,91330282MA2GWNG47C,宁波斐然装饰设计有限公司
ba139d4a4e2a4508b75dd5a63d2b8ada,2022,19978249,6169919,13808330,2236086,2117744,1544913,529436,330282MA2GWNG47C,91330282MA2GWNG47C,宁波斐然装饰设计有限公司
9c112a2f9fcb4964898ada369d8f56c2,2023,29512535,18344901,11167634,-867295,-288282,-353799,0,330282MA2GWNG47C,91330282MA2GWNG47C,宁波斐然装饰设计有限公司
fa906602113b4ac0be43786e6418cf32,2020,794541,222473,572068,190407,186296,164361,1863,330282MA2J5YGW1C,92330282MA2J5YGW1C,慈溪市宗汉王治英奶茶店
27bc0ddfb1ae4c24af32c7e1ff09d708,2021,837953,198198,639755,149739,134387,44919,1344,330282MA2J5YGW1C,92330282MA2J5YGW1C,慈溪市宗汉王治英奶茶店
c944d359170f423a8576da6ea94e0dd0,2022,608789,224265,384524,169875,145843,-53388,1458,330282MA2J5YGW1C,92330282MA2J5YGW1C,慈溪市宗汉王治英奶茶店
dd85298de39c4061aa1a17534400bd9f,2023,534375,175330,359045,121321,248609,247179,2486,330282MA2J5YGW1C,92330282MA2J5YGW1C,慈溪市宗汉王治英奶茶店
99f9af557ba44d9d8577daf18ccb289c,2020,138000,30540,107460,42767,41414,36543,414,330282MA2EHRPB9R,92330282MA2EHRPB9R,慈溪市横河呈祥文具用品店
648cc313aef34109865cd89ea27179ed,2021,106000,21664,84336,-746,6437,1056,64,330282MA2EHRPB9R,92330282MA2EHRPB9R,慈溪市横河呈祥文具用品店
ed95a45be1774556900991df7c2b4534,2022,123000,28463,94537,44707,38262,28239,383,330282MA2EHRPB9R,92330282MA2EHRPB9R,慈溪市横河呈祥文具用品店
d9d6311c7ab945f09b57b139c7bd5a13,2023,121000,22135,98865,16881,14655,9882,147,330282MA2EHRPB9R,92330282MA2EHRPB9R,慈溪市横河呈祥文具用品店
47216e3297c64e33a2cc2ecb40e5a1ee,2020,118000,38445,79555,60776,55761,31497,558,330282MA2934HA6C,92330282MA2934HA6C,慈溪市宝真眼镜店
18da5e0ca84a490eb2d4bb1dd7d119a0,2021,72000,18405,53595,-2724,7702,951,77,330282MA2934HA6C,92330282MA2934HA6C,慈溪市宝真眼镜店
2c31bd63c9cc4350927dae822d558fa8,2022,133000,34989,98011,59476,51421,39246,514,330282MA2934HA6C,92330282MA2934HA6C,慈溪市宝真眼镜店
b655521791c14eb990064f63bb2011a8,2023,89000,15105,73895,12422,11721,7383,117,330282MA2934HA6C,92330282MA2934HA6C,慈溪市宝真眼镜店
c9c1230f09e8420bb3913fcfc9323244,2020,80000,22418,57582,-2422,-1507,-1854,0,330282MA2CLL708E,92330282MA2CLL708E,慈溪市浒山潘记钟表行
d6102348b92b43b0addd0fa3406e8ec7,2021,115000,40168,74832,370,261,-18,3,330282MA2CLL708E,92330282MA2CLL708E,慈溪市浒山潘记钟表行
4a650da4a6854c19a79cd0d962da3c03,2022,75000,23383,51617,2694,2325,1662,23,330282MA2CLL708E,92330282MA2CLL708E,慈溪市浒山潘记钟表行
0593741968a34e7da9f0d43deca93006,2023,131000,22776,108224,24213,22292,15072,223,330282MA2CLL708E,92330282MA2CLL708E,慈溪市浒山潘记钟表行
0c9785bbf3c8405a9627941b9ff71346,2020,2511492,1058193,1453299,513768,422503,280236,4225,330282MA7M58HJ2J,92330282MA7M58HJ2J,慈溪市掌起香龙奶茶店
7dc170fa1b9d4e2a9861a5ace7e67dae,2021,2550185,673569,1876616,-37589,-18878,-22230,0,330282MA7M58HJ2J,92330282MA7M58HJ2J,慈溪市掌起香龙奶茶店
001d4f25e60a481888e28373efa6467d,2022,5426659,2571572,2855087,516233,454957,333573,4550,330282MA7M58HJ2J,92330282MA7M58HJ2J,慈溪市掌起香龙奶茶店
e0378888c8a64ea38d8088ad72c31592,2023,3045662,1139732,1905930,1609492,1319910,552819,13199,330282MA7M58HJ2J,92330282MA7M58HJ2J,慈溪市掌起香龙奶茶店
19a5f366584543d7b67d713e705137c8,2020,82000,15599,66401,36531,29980,14529,300,330201MA2J40NKX1,92330201MA2J40NKX1,宁波杭州湾新区鸣山广告设计工作室
43b494cb7b5b4ccca1357b91a743811d,2021,142000,14147,127853,26591,24373,18918,244,330201MA2J40NKX1,92330201MA2J40NKX1,宁波杭州湾新区鸣山广告设计工作室
c131457843ad4ba1a87e86d348697b47,2022,70000,26803,43197,7532,7014,4710,70,330201MA2J40NKX1,92330201MA2J40NKX1,宁波杭州湾新区鸣山广告设计工作室
73cee66fb5d14f7ba5762d9c92fb82c6,2023,139000,53961,85039,17236,37932,35541,379,330201MA2J40NKX1,92330201MA2J40NKX1,宁波杭州湾新区鸣山广告设计工作室
03357bb535b64a3783e3dd1520992654,2020,1118313,320828,797485,249052,187423,-207465,46856,330201MABU14C746,91330201MABU14C746,高瞻商业管理（宁波）有限公司
00aa8deb350c4b7eb181dfe8e259694b,2021,1085982,291772,794210,-113548,-47518,-64995,0,330201MABU14C746,91330201MABU14C746,高瞻商业管理（宁波）有限公司
5fb6fd6491b84694bf49c5b70f6bf02d,2022,1351439,545398,806041,65578,61053,39528,15263,330201MABU14C746,91330201MABU14C746,高瞻商业管理（宁波）有限公司
8cd0c2ea45364da3bae6bcbf4f1e3671,2023,1183893,403971,779922,-276695,-128104,-180441,0,330201MABU14C746,91330201MABU14C746,高瞻商业管理（宁波）有限公司
ca9d6170c36d432f9575e62686d577c3,2020,33814902,14696786,19118116,6081428,4983035,3156480,1245759,330282MA7MG4DQ3G,91330282MA7MG4DQ3G,宁波亿丰叉车租赁服务有限公司
ac1d755f4ee64cb89f705199e9c79f57,2021,12850744,6297222,6553522,2948464,2541559,1424856,635390,330282MA7MG4DQ3G,91330282MA7MG4DQ3G,宁波亿丰叉车租赁服务有限公司
b316c6043613458bae8b95ffa5368140,2022,12490390,4030958,8459432,42001,37754,26433,9438,330282MA7MG4DQ3G,91330282MA7MG4DQ3G,宁波亿丰叉车租赁服务有限公司
029c51fc94774fe9918466aff0263b11,2023,38069493,17760693,20308800,15791124,13909995,7157232,3477499,330282MA7MG4DQ3G,91330282MA7MG4DQ3G,宁波亿丰叉车租赁服务有限公司
ed5db439022841979c227f15265590f5,2020,89000,32485,56515,-12918,-6686,-8541,0,330201MA2AH4LY5K,92330201MA2AH4LY5K,宁波杭州湾新区黑泷堂饮品店
2b381c106f864911928f6eba0eaf4276,2021,96000,20821,75179,-18515,-4739,-6378,0,330201MA2AH4LY5K,92330201MA2AH4LY5K,宁波杭州湾新区黑泷堂饮品店
9a0ed5e82ca149dca0724e4273b7a536,2022,84000,13754,70246,12170,11433,9180,114,330201MA2AH4LY5K,92330201MA2AH4LY5K,宁波杭州湾新区黑泷堂饮品店
e9177ee04b014a3188f4523bf3b09cd4,2023,74000,12564,61436,22897,9928,-20850,99,330201MA2AH4LY5K,92330201MA2AH4LY5K,宁波杭州湾新区黑泷堂饮品店
5c8d19975ca14c278653d228c2f3c97d,2020,243177972,125834937,117343035,106216621,93396735,71259627,23349184,330281MA2AJCF79C,91330281MA2AJCF79C,宁波景墨园林工程有限公司
dceb43e0167c4c15aa2d5832d177d4ec,2021,195738815,69015965,126722850,1609589,1495201,1027566,373800,330281MA2AJCF79C,91330281MA2AJCF79C,宁波景墨园林工程有限公司
726b65c2e25b4a6fb1e73ccd717376ac,2022,244046360,105513807,138532553,77054262,50130737,-44190255,12532684,330281MA2AJCF79C,91330281MA2AJCF79C,宁波景墨园林工程有限公司
5fddc5ee7a1d4177bc91df623ba84891,2023,184774112,88994334,95779778,17054337,16012179,12746472,4003045,330281MA2AJCF79C,91330281MA2AJCF79C,宁波景墨园林工程有限公司
84a6bea2d34e4dc28e394ffe0dbbfe55,2020,132000,39501,92499,8642,8242,7344,82,330282MA2EJ3320U,92330282MA2EJ3320U,慈溪市逍林鸿立电脑绣花厂
7034c4af766d4762839d5c19c2c1aa31,2021,111000,36587,74413,30717,28175,23103,282,330282MA2EJ3320U,92330282MA2EJ3320U,慈溪市逍林鸿立电脑绣花厂
141909635f6b4063951f61c5d211c81f,2022,79000,22423,56577,18206,42040,40143,420,330282MA2EJ3320U,92330282MA2EJ3320U,慈溪市逍林鸿立电脑绣花厂
29c8c55336bd413c8cc7c9c129f4c131,2023,110000,15859,94141,-23680,-5379,-7668,0,330282MA2EJ3320U,92330282MA2EJ3320U,慈溪市逍林鸿立电脑绣花厂
e563586bc4384079b8f4a2cdd333f437,2020,25343246,8957181,16386065,10018389,8182535,4088136,2045634,330201MA2CHCEF9G,91330201MA2CHCEF9G,宁波杭州湾新区海草洗涤有限公司
c81d70c9ae754d2c991e11f49750100d,2021,7879547,2969598,4909949,2962853,2470421,1500024,617605,330201MA2CHCEF9G,91330201MA2CHCEF9G,宁波杭州湾新区海草洗涤有限公司
22abb0f1d5ce4f48a9d7e13a4924e399,2022,22203274,11066495,11136779,-557580,-244952,-336729,0,330201MA2CHCEF9G,91330201MA2CHCEF9G,宁波杭州湾新区海草洗涤有限公司
bdebdb4147a548bc942ef38d29d4deb3,2023,23824750,7619636,16205114,4268459,6559707,6553332,1639927,330201MA2CHCEF9G,91330201MA2CHCEF9G,宁波杭州湾新区海草洗涤有限公司
b6fac3e2b36f4e93824a2d4f67723ac7,2020,112000,37753,74247,22266,19652,15087,197,330282MA2EK3UJ72,92330282MA2EK3UJ72,慈溪市龙山乾宏棋牌室
d3e3c451c335425189148c415e29d598,2021,107000,30845,76155,16278,12556,1437,126,330282MA2EK3UJ72,92330282MA2EK3UJ72,慈溪市龙山乾宏棋牌室
128c48608f8d47f1a96516b2ccfc3374,2022,147000,31449,115551,-1478,-1635,-2058,0,330282MA2EK3UJ72,92330282MA2EK3UJ72,慈溪市龙山乾宏棋牌室
7647491ce8424bb1ad71933aba9b6452,2023,75000,12220,62780,-2574,-916,-1263,0,330282MA2EK3UJ72,92330282MA2EK3UJ72,慈溪市龙山乾宏棋牌室
eee425a49c8643b3afc6b6b1886b0df4,2020,108000,10760,97240,10248,9332,6435,93,330201MA2EN7DW27,92330201MA2EN7DW27,宁波杭州湾新区酷亮眼镜店
037df9e151bb4a3cae42b6c13ed78be5,2021,102000,20869,81131,34123,28325,16605,283,330201MA2EN7DW27,92330201MA2EN7DW27,宁波杭州湾新区酷亮眼镜店
b075f061d8c5453781b87526ad2aa4d4,2022,125000,36203,88797,26090,23108,13260,231,330201MA2EN7DW27,92330201MA2EN7DW27,宁波杭州湾新区酷亮眼镜店
0c7edff6e0c847bd9a5140c68773422c,2023,109000,25912,83088,2820,2475,1095,25,330201MA2EN7DW27,92330201MA2EN7DW27,宁波杭州湾新区酷亮眼镜店
3ba82100c3fe4bf58c04804ba1717857,2020,28013418,8206262,19807156,7124925,5997904,3288258,1499476,330282MA2AJUMQ8P,91330282MA2AJUMQ8P,宁波爱焱儿童用品有限公司
3af0a27ecc2f41c08d67339ad5996786,2021,9616795,1907561,7709234,-2885038,-630434,-808857,0,330282MA2AJUMQ8P,91330282MA2AJUMQ8P,宁波爱焱儿童用品有限公司
77a47c2d8aa145ff9a72404ebc3fda15,2022,9777390,2881207,6896183,3224125,2879398,1280772,719850,330282MA2AJUMQ8P,91330282MA2AJUMQ8P,宁波爱焱儿童用品有限公司
0122778022b84c909a4bec431246a0b0,2023,21382543,6282352,15100191,-5301646,-1893263,-2404926,0,330282MA2AJUMQ8P,91330282MA2AJUMQ8P,宁波爱焱儿童用品有限公司
07a11791f9364977811ef7c46cd38667,2020,75000,21708,53292,2063,1485,-141,15,330282MA2AH0PM1C,92330282MA2AH0PM1C,慈溪市浒山芝咪餐饮店
