main_identi_id,reg_org,comp_type,reg_state,uni_social_crd_cd,comp_nm,addr,legal_repre,indv_id,reg_capt,capt_kind,opt_scop,reg_no,appr_dt,est_dt,opt_from,opt_to,domdi_strict,pro_loc,opt_strict,postal_code,opt_loc,indv_code,indv_nm
330203MA2J7CGM05,宁波市海曙区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330203MA2J7CGM05,宁波铭星汽车服务有限公司,浙江省宁波市海曙区丽园北路755号1178室,舒欢,汽车租赁,1000000.0,人民币,一般项目：汽车租赁；汽车装饰用品销售；新能源汽车整车销售；新能源汽车换电设施销售；汽车新车销售；新能源汽车电附件销售；汽车零配件批发；汽车零配件零售；轮胎销售；会议及展览服务；信息咨询服务（不含许可类信息咨询服务）；广告制作；广告发布（非广播电台、电视台、报刊出版单位）；广告设计、代理；汽车拖车、求援、清障服务；二手车经纪；代驾服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：广告发布（广播电台、电视台、报刊出版单位）（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。,330203MA2J7CGM05,2021-06-04,2021-06-04,2021-06-04,2099-12-31,330203001,海曙区,330203001,315000,海曙区,7111.0,7111.0
330203MACATE8212,宁波市海曙区市场监督管理局,有限责任公司（自然人独资）,存续,91330203MACATE8212,宁波彬盈堂商贸有限公司,浙江省宁波市海曙区药行街139号（23-26）室,陈月彬,化妆品及卫生用品零售,1000000.0,人民币,一般项目：化妆品零售；化妆品批发；礼品花卉销售；塑料制品销售；互联网销售（除销售需要许可的商品）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330203MACATE8212,2023-03-13,2023-03-13,2023-03-13,2099-12-31,330203001,海曙区,330203001,315000,海曙区,5234.0,5234.0
330203MA2ER5TX9D,宁波市海曙区市场监督管理局,个体工商户,注销,92330203MA2ER5TX9D,宁波市海曙石碶多姿化妆品店,浙江省宁波市海曙区石碶街道北路三村3幢11号（塘西村）,郑阿娜,化妆品及卫生用品零售,0.0,,化妆品的零售及所售商品的咨询服务。,330203MA2ER5TX9D,2012-08-27,2012-08-27,2012-08-27,2099-12-31,330203001,海曙区,330203001,315000,海曙区,5234.0,5234.0
330203MA2KQ9291R,宁波市海曙区市场监督管理局,个体工商户,存续,92330203MA2KQ9291R,宁波市海曙区尝未尝往餐饮店,浙江省宁波市海曙区高桥镇秀丰村三成路27号-3,戴付兵,正餐服务,10000.0,人民币,许可项目：餐饮服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。,330203MA2KQ9291R,2022-09-26,2022-09-26,2022-09-26,2099-12-31,330203001,海曙区,330203001,315000,海曙区,6210.0,6210.0
330203MA2J4AF53J,宁波市海曙区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330203MA2J4AF53J,宁波青岑餐饮文化有限公司,浙江省宁波市海曙区带河巷19号-1,周怡,其他文化艺术业,1000000.0,人民币,一般项目：组织文化艺术交流活动；餐饮管理；外卖递送服务；工艺美术品及收藏品零售（象牙及其制品除外）；会议及展览服务；礼仪服务；个人商务服务；婚庆礼仪服务；咨询策划服务；信息咨询服务（不含许可类信息咨询服务）；商务代理代办服务；茶具销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：餐饮服务；食品经营（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。以下限分支机构经营：一般项目：新鲜蔬菜批发；新鲜蔬菜零售；食用农产品批发；食用农产品零售；新鲜水果零售；新鲜水果批发（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330203MA2J4AF53J,2021-01-05,2021-01-05,2021-01-05,2099-12-31,330203001,海曙区,330203001,315000,海曙区,8890.0,8890.0
330203MA2KQB3Q2G,宁波市海曙区市场监督管理局,个体工商户,存续,92330203MA2KQB3Q2G,宁波海曙区十度奶茶店,浙江省宁波市海曙区灵桥路768号芝士公园一层F1040,杭海峰,其他饮料及冷饮服务,1000000.0,人民币,许可项目：餐饮服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。,330203MA2KQB3Q2G,2022-11-29,2022-11-29,2022-11-29,2099-12-31,330203001,海曙区,330203001,315000,海曙区,6239.0,6239.0
330203MA284GUR50,宁波市海曙区市场监督管理局,个体工商户,存续,92330203MA284GUR50,宁波市海曙鄞江凤凰山庄饭店,宁波市海曙区鄞江镇凤凰山路77号,许伟儿,正餐服务,0.0,,"餐饮服务;蔬菜、水果、鲜活水产品、冷冻水产品、肉类、禽蛋、初级食用农产品、食品的批发、零售及配送服务;三棋一牌服务、会议服务以及其他按法律、法规、国务院决定等规定未禁止或无需经营许可的项目和未列入地方产业发展负面清单的项目。（依法须经批准的项目,经相关部门批准后方可开展经营活动）",330203MA284GUR50,2000-03-21,2000-03-21,2000-03-21,2099-12-31,330203001,海曙区,330203001,315000,海曙区,6210.0,6210.0
330203MAC4FGQ03T,宁波市海曙区市场监督管理局,有限责任公司分公司（自然人投资或控股）,存续,91330203MAC4FGQ03T,星睿（宁波市）珠宝有限公司天一银泰分公司,浙江省宁波市海曙区中山东路188号F1层1B-6-1号,项海波,珠宝首饰零售,0.0,,"一般项目:珠宝首饰批发;珠宝首饰零售;日用品批发;日用品销售;钟表销售;服装服饰批发;服装服饰零售;日用百货销售;企业管理咨询（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330203MAC4FGQ03T,2022-12-05,2022-12-05,2022-12-05,2099-12-31,330203001,海曙区,330203001,315000,海曙区,5245.0,5245.0
330203MA2H5BMC1Y,宁波市海曙区市场监督管理局,个体工商户,存续,92330203MA2H5BMC1Y,宁波海曙琳宝达商务信息咨询服务部,浙江省宁波市海曙区集士港镇卖面桥村,史玲辉,其他未列明商务服务业,0.0,,"一般项目:咨询策划服务;健康咨询服务（不含诊疗服务）;信息技术咨询服务;化妆品零售;日用家电零售;文具用品零售;企业管理咨询;信息咨询服务（不含许可类信息咨询服务）;供应链管理服务;日用品销售;礼品花卉销售;食品销售（仅销售预包装食品）;保健食品（预包装）销售;日用玻璃制品销售;针纺织品销售;家居用品销售;工艺美术品及礼仪用品销售（象牙及其制品除外）（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330203MA2H5BMC1Y,2020-04-29,2020-04-29,2020-04-29,2099-12-31,330203001,海曙区,330203001,315000,海曙区,7299.0,7299.0
330203MA282NK92P,宁波市海曙区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330203MA282NK92P,宁波麦购文化传播有限公司,浙江省宁波市海曙区药行街169号（2-17）室,李花英,其他文化艺术业,500000.0,人民币,舞台艺术创作服务；文化艺术交流活动组织策划；眼镜（除隐形眼镜）的批发、零售；验光配镜服务以及其他按法律、法规、国务院决定等规定未禁止或无需经营许可的项目和未列入地方产业发展负面清单的项目。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330203MA282NK92P,2016-09-26,2016-09-26,2016-09-26,2099-12-31,330203001,海曙区,330203001,315000,海曙区,8890.0,8890.0
330203MA7EB8TGX9,宁波市海曙区市场监督管理局,有限责任公司（自然人独资）,注销,91330203MA7EB8TGX9,宁波起峰酒店管理有限公司,浙江省宁波市海曙区药行街212号（3-8）-（3-14）（5-5）,薛波,其他一般旅馆,300000.0,人民币,"许可项目:住宿服务（依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以审批结果为准）。一般项目:酒店管理;日用品销售;小食杂店（三小行业）（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330203MA7EB8TGX9,2021-12-17,2021-12-17,2021-12-17,2099-12-31,330203001,海曙区,330203001,315000,海曙区,6129.0,6129.0
330203MA28Y2KX6X,宁波市海曙区市场监督管理局,个体工商户,存续,92330203MA28Y2KX6X,宁波市海曙集士港鸿胜复印打字店,宁波市海曙区集士港镇祝家桥村,洪海波,装订及印刷相关服务,0.0,,复印打印服务（不含出版物、包装装潢印刷品印刷）（在许可证有效期内经营）。   文具、纸制品零售。,330203MA28Y2KX6X,2005-07-14,2005-07-14,2005-07-14,2099-12-31,330203001,海曙区,330203001,315000,海曙区,2320.0,2320.0
330203MA2GW5RPXU,宁波市海曙区市场监督管理局,个体工商户,存续,92330203MA2GW5RPXU,宁波海曙昊翔工艺品厂,浙江省宁波市海曙区横街镇万华村,汪武定,金属工艺品制造,0.0,,"工艺品（象牙及其制品除外）、针织品、地毯、挂毯、五金件、塑料制品、橡胶制品的制造、加工;缝纫设备的研发、制造以及其他按法律、法规、国务院决定等规定未禁止或无需经营许可的项目和未列入地方产业发展负面清单的项目。（依法须经批准的项目,经相关部门批准后方可开展经营活动）",330203MA2GW5RPXU,2019-11-29,2019-11-29,2019-11-29,2099-12-31,330203001,海曙区,330203001,315000,海曙区,2432.0,2432.0
330203MA2GG09G02,宁波市海曙区市场监督管理局,个人独资企业,注销,91330203MA2GG09G02,宁波海曙蓝海清洗服务部,海曙区广济街22号302室,陈企隆,其他自然保护,100000.0,人民币,设备、中央空调、房屋的清洗服务。,330203MA2GG09G02,2003-11-07,2003-11-07,2003-11-07,2099-12-31,330203001,海曙区,330203001,315000,海曙区,7719.0,7719.0
330200MA2846PQ8X,宁波市海曙区市场监督管理局,个体工商户,存续,92330200MA2846PQ8X,宁波望湖市场培良玩具礼品经营部,浙江省宁波市海曙区月湖街道长春路望湖市场1F-34号,孙培良,其他文化用品批发,0.0,,玩具批零（成立日期:1999年03月02日）,330200MA2846PQ8X,1999-03-02,1999-03-02,1999-03-02,2099-12-31,330203001,海曙区,330203001,315000,海曙区,5149.0,5149.0
330203MACX5U4N19,宁波市海曙区市场监督管理局,个体工商户,注销,92330203MACX5U4N19,宁波市海曙区德茂纸制品厂,浙江省宁波市海曙区集士港镇祝家桥村,陈首波,手工纸制造,100000.0,人民币,一般项目：纸制品制造（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330203MACX5U4N19,2023-09-06,2023-09-06,2023-09-06,2099-12-31,330203001,海曙区,330203001,315000,海曙区,2222.0,2222.0
330203MA2H7E555H,宁波市海曙区市场监督管理局,有限责任公司（自然人独资）,存续,91330203MA2H7E555H,宁波飞牙商旅票务有限公司,浙江省宁波市海曙区三支街151号海曙区人才开发广场一层532工位,祝辉,票务代理服务,100000.0,人民币,"一般项目:票务代理服务;旅客票务代理（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。许可项目:食品互联网销售;食品经营;食品经营（销售预包装食品）;食品互联网销售（销售预包装食品）（依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以审批结果为准）。",330203MA2H7E555H,2020-08-07,2020-08-07,2020-08-07,2099-12-31,330203001,海曙区,330203001,315000,海曙区,7298.0,7298.0
330203MABX2THK97,宁波市海曙区市场监督管理局,有限责任公司（自然人投资或控股）,注销,91330203MABX2THK97,宁波玖世文化传媒有限公司,浙江省宁波市海曙区药行街204-210号（4-19）室,黄冬香,文艺创作与表演,2000000.0,人民币,"一般项目:文艺创作;组织文化艺术交流活动;玩具、动漫及游艺用品销售;互联网销售（除销售需要许可的商品）;广告设计、代理;游艺及娱乐用品销售;平面设计;工艺美术品及收藏品零售（象牙及其制品除外）;汽车零配件零售;汽车零配件批发;广告制作（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330203MABX2THK97,2022-09-07,2022-09-07,2022-09-07,2099-12-31,330203001,海曙区,330203001,315000,海曙区,8810.0,8810.0
330203MA281QYM03,宁波市海曙区市场监督管理局,有限责任公司（自然人独资）,注销,91330203MA281QYM03,宁波派胜体育文化发展有限公司,宁波市海曙区中山东路93号（8-14）室,李承资,其他文化艺术业,1000000.0,人民币,体育赛事活动策划、承办;文化交流活动的组织与策划;舞台艺术造型策划;体育场馆租赁;摄影摄像服务;礼仪庆典活动策划;广告服务;票务代理;体育科技领域内的技术开发、技术咨询、技术转让、技术服务;体育用品、办公设备、日用品、玩具、服装、鞋帽的批发、零售及网上经营。,330203MA281QYM03,2016-04-08,2016-04-08,2016-04-08,2099-12-31,330203001,海曙区,330203001,315000,海曙区,8890.0,8890.0
330203MA2EQPBL5W,宁波市海曙区市场监督管理局,个体工商户,存续,92330203MA2EQPBL5W,宁波市海曙琦缘窗帘商行,海曙区灵桥日用品市场二层256、258号,郭秀清,纺织品及针织品零售,0.0,,窗帘的批发、零售。,330203MA2EQPBL5W,2002-12-12,2002-12-12,2002-12-12,2099-12-31,330203001,海曙区,330203001,315000,海曙区,5231.0,5231.0
330200MA2GFD539L,宁波市海曙区市场监督管理局,其他有限责任公司分公司,注销,91330200MA2GFD539L,浙江海内外商务旅游有限公司宁波柳汀门市部,海曙区柳汀街397号1-6,郑如年,旅行社及相关服务,0.0,,一般经营项目：为本公司联系业务。,330200MA2GFD539L,2006-12-22,2006-12-22,2006-12-22,2099-12-31,330203001,海曙区,330203001,315000,海曙区,7291.0,7291.0
